datetime,temp,rain(mm),weather,snow(cm)
2019/8/21 12:00:00,29.2,0,4,
2019/8/21 13:00:00,30.2,0,,
2019/8/21 14:00:00,30.6,0,,
2019/8/21 15:00:00,29.5,0,4,
2019/8/21 16:00:00,29.5,0,,
2019/8/21 17:00:00,28.7,0,,
2019/8/21 18:00:00,28.2,0,4,
2019/8/21 19:00:00,26.5,0.5,,
2019/8/21 20:00:00,25.9,2,,
2019/8/21 21:00:00,26,0,4,
2019/8/21 22:00:00,25.8,0,,
2019/8/21 23:00:00,26.1,0.5,,
2019/8/22 00:00:00,26.1,0,,
2019/8/22 1:00:00,26.2,0,,
2019/8/22 2:00:00,25.2,20,,
2019/8/22 3:00:00,24.2,0,4,
2019/8/22 4:00:00,23.5,0,,
2019/8/22 5:00:00,23.4,0,,
2019/8/22 6:00:00,23.4,0,4,
2019/8/22 7:00:00,23.4,0,,
2019/8/22 8:00:00,23.8,0,,
2019/8/22 9:00:00,24,0,4,
2019/8/22 10:00:00,25,0,,
2019/8/22 11:00:00,26.9,0,,
2019/8/22 12:00:00,27.2,0,4,
2019/8/22 13:00:00,27.5,0,,
2019/8/22 14:00:00,29,0,,
2019/8/22 15:00:00,28.7,0,4,
2019/8/22 16:00:00,28.7,0,,
2019/8/22 17:00:00,28.1,0,,
2019/8/22 18:00:00,26.9,0,4,
2019/8/22 19:00:00,26.1,0,,
2019/8/22 20:00:00,26.2,0,,
2019/8/22 21:00:00,26.7,0,4,
2019/8/22 22:00:00,26.7,0,,
2019/8/22 23:00:00,27.2,0,,
2019/8/23 00:00:00,27,0,,
2019/8/23 1:00:00,27,0,,
2019/8/23 2:00:00,26.9,0,,
2019/8/23 3:00:00,27.2,0,10,
2019/8/23 4:00:00,26.4,0,,
2019/8/23 5:00:00,26.8,0.5,,
2019/8/23 6:00:00,27.4,0,10,
2019/8/23 7:00:00,27.2,0,,
2019/8/23 8:00:00,26.7,0.5,,
2019/8/23 9:00:00,25.3,0.5,10,
2019/8/23 10:00:00,25.6,1,,
2019/8/23 11:00:00,25.9,0.5,,
2019/8/23 12:00:00,26.6,0,4,
2019/8/23 13:00:00,27.4,0,,
2019/8/23 14:00:00,27.9,0,,
2019/8/23 15:00:00,27.6,0.5,10,
2019/8/23 16:00:00,26.7,0.5,,
2019/8/23 17:00:00,26.5,0.5,,
2019/8/23 18:00:00,24.9,0,4,
2019/8/23 19:00:00,24.7,0,,
2019/8/23 20:00:00,25,0,,
2019/8/23 21:00:00,25.5,0,4,
2019/8/23 22:00:00,25.3,0,,
2019/8/23 23:00:00,25,0,,
2019/8/24 00:00:00,24.5,0,,
2019/8/24 1:00:00,24.8,0,,
2019/8/24 2:00:00,25.2,0,,
2019/8/24 3:00:00,25,0,10,
2019/8/24 4:00:00,25,0,,
2019/8/24 5:00:00,24.8,0,,
2019/8/24 6:00:00,24.1,0,4,
2019/8/24 7:00:00,25.1,0,,
2019/8/24 8:00:00,26.3,0,,
2019/8/24 9:00:00,26.8,0,4,
2019/8/24 10:00:00,29.3,0,,
2019/8/24 11:00:00,29.8,0,,
2019/8/24 12:00:00,29.8,0,3,
2019/8/24 13:00:00,30.2,0,,
2019/8/24 14:00:00,31,0,,
2019/8/24 15:00:00,30.6,0,2,
2019/8/24 16:00:00,30,0,,
2019/8/24 17:00:00,28.8,0,,
2019/8/24 18:00:00,27.9,0,3,
2019/8/24 19:00:00,27.8,0,,
2019/8/24 20:00:00,26.7,0,,
2019/8/24 21:00:00,26.4,0,4,
2019/8/24 22:00:00,26.4,0,,
2019/8/24 23:00:00,27.3,0,,
2019/8/25 00:00:00,26.8,0,,
2019/8/25 1:00:00,25.6,0,,
2019/8/25 2:00:00,25.1,0,,
2019/8/25 3:00:00,22.2,15,10,
2019/8/25 4:00:00,21.3,0,,
2019/8/25 5:00:00,21.1,0,,
2019/8/25 6:00:00,20.9,0,4,
2019/8/25 7:00:00,22.1,0,,
2019/8/25 8:00:00,23.4,0,,
2019/8/25 9:00:00,25.3,0,1,
2019/8/25 10:00:00,26.9,0,,
2019/8/25 11:00:00,27.9,0,,
2019/8/25 12:00:00,28.9,0,2,
2019/8/25 13:00:00,30.2,0,,
2019/8/25 14:00:00,29.8,0,,
2019/8/25 15:00:00,29.2,0,2,
2019/8/25 16:00:00,28.8,0,,
2019/8/25 17:00:00,27.9,0,,
2019/8/25 18:00:00,27.1,0,2,
2019/8/25 19:00:00,26.5,0,,
2019/8/25 20:00:00,25.8,0,,
2019/8/25 21:00:00,25.9,0,4,
2019/8/25 22:00:00,25.7,0,,
2019/8/25 23:00:00,25,0,,
2019/8/26 00:00:00,25.9,0,,
2019/8/26 1:00:00,23.9,0,,
2019/8/26 2:00:00,23.4,0,,
2019/8/26 3:00:00,23.3,0,4,
2019/8/26 4:00:00,23.1,0,,
2019/8/26 5:00:00,22.9,0,,
2019/8/26 6:00:00,23.2,0,4,
2019/8/26 7:00:00,23.8,0,,
2019/8/26 8:00:00,24.3,0,,
2019/8/26 9:00:00,24.9,0,4,
2019/8/26 10:00:00,26.5,0,,
2019/8/26 11:00:00,26.9,0,,
2019/8/26 12:00:00,27,0,4,
2019/8/26 13:00:00,27.7,0,,
2019/8/26 14:00:00,27.6,0,,
2019/8/26 15:00:00,27.7,0,2,
2019/8/26 16:00:00,27.1,0,,
2019/8/26 17:00:00,26.6,0,,
2019/8/26 18:00:00,26.4,0,4,
2019/8/26 19:00:00,26.2,0,,
2019/8/26 20:00:00,25.9,0,,
2019/8/26 21:00:00,25.3,0,2,
2019/8/26 22:00:00,24.9,0,,
2019/8/26 23:00:00,24,0,,
2019/8/27 00:00:00,24,0,,
2019/8/27 1:00:00,23.9,0,,
2019/8/27 2:00:00,24.2,0,,
2019/8/27 3:00:00,23.9,0,4,
2019/8/27 4:00:00,23.4,0,,
2019/8/27 5:00:00,23.5,0,,
2019/8/27 6:00:00,23.5,0,4,
2019/8/27 7:00:00,23.8,0,,
2019/8/27 8:00:00,24.9,0,,
2019/8/27 9:00:00,26.1,0,4,
2019/8/27 10:00:00,25.9,0,,
2019/8/27 11:00:00,25.7,5.5,,
2019/8/27 12:00:00,27.3,0,4,
2019/8/27 13:00:00,28.3,0,,
2019/8/27 14:00:00,27.2,0,,
2019/8/27 15:00:00,26.7,0,4,
2019/8/27 16:00:00,28.2,0,,
2019/8/27 17:00:00,27,0,,
2019/8/27 18:00:00,27.1,0,4,
2019/8/27 19:00:00,26.2,0,,
2019/8/27 20:00:00,26,0,,
2019/8/27 21:00:00,24.9,0,10,
2019/8/27 22:00:00,23.9,0,,
2019/8/27 23:00:00,23,0.5,,
2019/8/28 00:00:00,23.3,0,,
2019/8/28 1:00:00,23.3,0.5,,
2019/8/28 2:00:00,23.3,1.5,,
2019/8/28 3:00:00,23.7,0.5,10,
2019/8/28 4:00:00,23.7,0,,
2019/8/28 5:00:00,23.6,0.5,,
2019/8/28 6:00:00,24.4,1,10,
2019/8/28 7:00:00,25.1,0,,
2019/8/28 8:00:00,26.2,0,,
2019/8/28 9:00:00,27.3,0,10,
2019/8/28 10:00:00,27.8,0,,
2019/8/28 11:00:00,26.6,0,,
2019/8/28 12:00:00,25.3,1,10,
2019/8/28 13:00:00,25.9,0.5,,
2019/8/28 14:00:00,25.9,0.5,,
2019/8/28 15:00:00,25.7,0.5,10,
2019/8/28 16:00:00,25.8,0.5,,
2019/8/28 17:00:00,26.5,0,,
2019/8/28 18:00:00,25.6,0,4,
2019/8/28 19:00:00,25.3,0,,
2019/8/28 20:00:00,26.2,0,,
2019/8/28 21:00:00,26.3,0,4,
2019/8/28 22:00:00,26,0,,
2019/8/28 23:00:00,26.7,0,,
2019/8/29 00:00:00,27.1,0,,
2019/8/29 1:00:00,27.2,0,,
2019/8/29 2:00:00,27.1,0,,
2019/8/29 3:00:00,26.8,0,10,
2019/8/29 4:00:00,26.5,0,,
2019/8/29 5:00:00,25.3,0,,
2019/8/29 6:00:00,24.9,0,4,
2019/8/29 7:00:00,25.7,0,,
2019/8/29 8:00:00,27,0,,
2019/8/29 9:00:00,28.4,0,4,
2019/8/29 10:00:00,30.8,0,,
2019/8/29 11:00:00,32.2,0,,
2019/8/29 12:00:00,34.1,0,2,
2019/8/29 13:00:00,32.8,0,,
2019/8/29 14:00:00,31.6,0,,
2019/8/29 15:00:00,32.8,0,2,
2019/8/29 16:00:00,31.5,0,,
2019/8/29 17:00:00,30.2,0,,
2019/8/29 18:00:00,29.5,0,2,
2019/8/29 19:00:00,29,0,,
2019/8/29 20:00:00,28.5,0,,
2019/8/29 21:00:00,28.3,0,2,
2019/8/29 22:00:00,27.7,0,,
2019/8/29 23:00:00,27.8,0,,
2019/8/30 00:00:00,27.6,0,,
2019/8/30 1:00:00,27.3,0,,
2019/8/30 2:00:00,27.5,0,,
2019/8/30 3:00:00,26.8,0,2,
2019/8/30 4:00:00,26.8,0,,
2019/8/30 5:00:00,25.5,0,,
2019/8/30 6:00:00,26,0,4,
2019/8/30 7:00:00,25.2,0,,
2019/8/30 8:00:00,24.9,4,,
2019/8/30 9:00:00,25,4,10,
2019/8/30 10:00:00,24.3,3,,
2019/8/30 11:00:00,24.4,0,,
2019/8/30 12:00:00,24.7,0.5,10,
2019/8/30 13:00:00,25.3,0,,
2019/8/30 14:00:00,26.5,0,,
2019/8/30 15:00:00,27.2,0,4,
2019/8/30 16:00:00,26.8,0,,
2019/8/30 17:00:00,26.5,0,,
2019/8/30 18:00:00,26.1,0,10,
2019/8/30 19:00:00,25.6,0.5,,
2019/8/30 20:00:00,26.6,0,,
2019/8/30 21:00:00,26.2,0,4,
2019/8/30 22:00:00,26,0,,
2019/8/30 23:00:00,26.3,0,,
2019/8/31 00:00:00,25.7,0,,
2019/8/31 1:00:00,25.3,0,,
2019/8/31 2:00:00,25.2,0,,
2019/8/31 3:00:00,24.6,0,4,
2019/8/31 4:00:00,24.8,0,,
2019/8/31 5:00:00,24.3,0,,
2019/8/31 6:00:00,25,0,4,
2019/8/31 7:00:00,26,0,,
2019/8/31 8:00:00,26.3,0,,
2019/8/31 9:00:00,27.4,0,4,
2019/8/31 10:00:00,28.3,0,,
2019/8/31 11:00:00,29.4,0,,
2019/8/31 12:00:00,29,0,4,
2019/8/31 13:00:00,30.3,0,,
2019/8/31 14:00:00,31.1,0,,
2019/8/31 15:00:00,30.8,0,2,
2019/8/31 16:00:00,29.7,0,,
2019/8/31 17:00:00,29.4,0,,
2019/8/31 18:00:00,27.7,0,4,
2019/8/31 19:00:00,27.4,0,,
2019/8/31 20:00:00,27.5,0,,
2019/8/31 21:00:00,27.2,0,2,
2019/8/31 22:00:00,26.5,0,,
2019/8/31 23:00:00,26.7,0,,
2019/9/1 00:00:00,25.4,0,,
2019/9/1 1:00:00,26.1,0,,
2019/9/1 2:00:00,25.7,0,,
2019/9/1 3:00:00,25.5,0,4,
2019/9/1 4:00:00,25.5,0,,
2019/9/1 5:00:00,25.4,0,,
2019/9/1 6:00:00,25.7,0,4,
2019/9/1 7:00:00,25.9,0,,
2019/9/1 8:00:00,26.6,0,,
2019/9/1 9:00:00,28.8,0,4,
2019/9/1 10:00:00,29.3,0,,
2019/9/1 11:00:00,30.3,0,,
2019/9/1 12:00:00,29.6,0,4,
2019/9/1 13:00:00,30.6,0,,
2019/9/1 14:00:00,31.5,0,,
2019/9/1 15:00:00,28.9,0,4,
2019/9/1 16:00:00,30.4,0,,
2019/9/1 17:00:00,29.6,0,,
2019/9/1 18:00:00,29.2,0,4,
2019/9/1 19:00:00,28.4,0,,
2019/9/1 20:00:00,27.6,0,,
2019/9/1 21:00:00,27.1,0,3,
2019/9/1 22:00:00,26.2,0,,
2019/9/1 23:00:00,25.7,0,,
2019/9/2 00:00:00,25.2,0,,
2019/9/2 1:00:00,24.7,0,,
2019/9/2 2:00:00,24.2,0,,
2019/9/2 3:00:00,24.2,0,2,
2019/9/2 4:00:00,24.6,0,,
2019/9/2 5:00:00,24.6,0,,
2019/9/2 6:00:00,24.6,0,2,
2019/9/2 7:00:00,25.4,0,,
2019/9/2 8:00:00,27.9,0,,
2019/9/2 9:00:00,28,0,4,
2019/9/2 10:00:00,29,0,,
2019/9/2 11:00:00,29.2,0,,
2019/9/2 12:00:00,31.3,0,2,
2019/9/2 13:00:00,30.7,0,,
2019/9/2 14:00:00,30.5,0,,
2019/9/2 15:00:00,30,0,2,
2019/9/2 16:00:00,29.9,0,,
2019/9/2 17:00:00,29.9,0,,
2019/9/2 18:00:00,29.6,0,2,
2019/9/2 19:00:00,28.6,0,,
2019/9/2 20:00:00,28.3,0,,
2019/9/2 21:00:00,27.1,0,2,
2019/9/2 22:00:00,27.1,0,,
2019/9/2 23:00:00,26.8,0,,
2019/9/3 00:00:00,26.6,0,,
2019/9/3 1:00:00,25.8,0,,
2019/9/3 2:00:00,26.2,0,,
2019/9/3 3:00:00,25.3,0,2,
2019/9/3 4:00:00,25.6,0,,
2019/9/3 5:00:00,24.8,0,,
2019/9/3 6:00:00,25.2,0,4,
2019/9/3 7:00:00,25.7,0,,
2019/9/3 8:00:00,26.8,0,,
2019/9/3 9:00:00,27.1,0,4,
2019/9/3 10:00:00,27.5,0,,
2019/9/3 11:00:00,27.2,0,,
2019/9/3 12:00:00,27.2,0,4,
2019/9/3 13:00:00,27.8,0,,
2019/9/3 14:00:00,27.7,0,,
2019/9/3 15:00:00,27.4,0,4,
2019/9/3 16:00:00,27.3,0,,
2019/9/3 17:00:00,27.2,0,,
2019/9/3 18:00:00,26.3,0,10,
2019/9/3 19:00:00,24.9,0,,
2019/9/3 20:00:00,23.8,1.5,,
2019/9/3 21:00:00,23,0,10,
2019/9/3 22:00:00,22.8,0,,
2019/9/3 23:00:00,22.9,0,,
2019/9/4 00:00:00,23,0,,
2019/9/4 1:00:00,22.8,0,,
2019/9/4 2:00:00,23,0,,
2019/9/4 3:00:00,22.7,0,4,
2019/9/4 4:00:00,22.7,0,,
2019/9/4 5:00:00,22.7,0,,
2019/9/4 6:00:00,22.8,0,4,
2019/9/4 7:00:00,23.2,0,,
2019/9/4 8:00:00,23.2,0,,
2019/9/4 9:00:00,23.2,0,4,
2019/9/4 10:00:00,23.9,0,,
2019/9/4 11:00:00,23.7,0,,
2019/9/4 12:00:00,24.3,0,4,
2019/9/4 13:00:00,25.5,0,,
2019/9/4 14:00:00,25.6,0,,
2019/9/4 15:00:00,24.8,0,4,
2019/9/4 16:00:00,24.5,0,,
2019/9/4 17:00:00,24.1,0,,
2019/9/4 18:00:00,24.1,0,4,
2019/9/4 19:00:00,24,0,,
2019/9/4 20:00:00,23.8,0,,
2019/9/4 21:00:00,23.8,0,4,
2019/9/4 22:00:00,23.7,0,,
2019/9/4 23:00:00,23.7,0,,
2019/9/5 00:00:00,23.9,0,,
2019/9/5 1:00:00,23.8,0,,
2019/9/5 2:00:00,23.6,0,,
2019/9/5 3:00:00,23.5,0,4,
2019/9/5 4:00:00,23.3,0,,
2019/9/5 5:00:00,23.4,0,,
2019/9/5 6:00:00,23.3,0,4,
2019/9/5 7:00:00,23.6,0,,
2019/9/5 8:00:00,23.8,0,,
2019/9/5 9:00:00,24.6,0,4,
2019/9/5 10:00:00,25.7,0,,
2019/9/5 11:00:00,26.2,0,,
2019/9/5 12:00:00,27.8,0,4,
2019/9/5 13:00:00,27.9,0,,
2019/9/5 14:00:00,28.6,0,,
2019/9/5 15:00:00,28.3,0,4,
2019/9/5 16:00:00,27.7,0,,
2019/9/5 17:00:00,27.1,0,,
2019/9/5 18:00:00,27.5,0,4,
2019/9/5 19:00:00,27.4,0,,
2019/9/5 20:00:00,26.9,0,,
2019/9/5 21:00:00,26.9,0,4,
2019/9/5 22:00:00,25.9,0,,
2019/9/5 23:00:00,25.1,0,,
2019/9/6 00:00:00,24.6,0,,
2019/9/6 1:00:00,24.2,0,,
2019/9/6 2:00:00,24.3,0,,
2019/9/6 3:00:00,24.1,0,2,
2019/9/6 4:00:00,23.6,0,,
2019/9/6 5:00:00,23.4,0,,
2019/9/6 6:00:00,23.6,0,2,
2019/9/6 7:00:00,26.1,0,,
2019/9/6 8:00:00,28,0,,
2019/9/6 9:00:00,28.3,0,2,
2019/9/6 10:00:00,29.2,0,,
2019/9/6 11:00:00,30.8,0,,
2019/9/6 12:00:00,31.5,0,2,
2019/9/6 13:00:00,32,0,,
2019/9/6 14:00:00,32.2,0,,
2019/9/6 15:00:00,32.6,0,2,
2019/9/6 16:00:00,31.8,0,,
2019/9/6 17:00:00,30.3,0,,
2019/9/6 18:00:00,29.1,0,1,
2019/9/6 19:00:00,28.5,0,,
2019/9/6 20:00:00,28,0,,
2019/9/6 21:00:00,27.6,0,2,
2019/9/6 22:00:00,27.3,0,,
2019/9/6 23:00:00,26.8,0,,
2019/9/7 00:00:00,26.8,0,,
2019/9/7 1:00:00,26.1,0,,
2019/9/7 2:00:00,25.4,0,,
2019/9/7 3:00:00,25.1,0,2,
2019/9/7 4:00:00,25.3,0,,
2019/9/7 5:00:00,26,0,,
2019/9/7 6:00:00,26,0,2,
2019/9/7 7:00:00,26.4,0,,
2019/9/7 8:00:00,27.2,0,,
2019/9/7 9:00:00,28.2,0,4,
2019/9/7 10:00:00,29.6,0,,
2019/9/7 11:00:00,31,0,,
2019/9/7 12:00:00,31.9,0,2,
2019/9/7 13:00:00,32.5,0,,
2019/9/7 14:00:00,33,0,,
2019/9/7 15:00:00,31.2,0,2,
2019/9/7 16:00:00,30.9,0,,
2019/9/7 17:00:00,29.5,0,,
2019/9/7 18:00:00,29.2,0,2,
2019/9/7 19:00:00,28.7,0,,
2019/9/7 20:00:00,28.3,0,,
2019/9/7 21:00:00,28.1,0,1,
2019/9/7 22:00:00,27.1,0,,
2019/9/7 23:00:00,26.6,0,,
2019/9/8 00:00:00,27.3,0,,
2019/9/8 1:00:00,27.4,0,,
2019/9/8 2:00:00,27.3,0,,
2019/9/8 3:00:00,26.7,0,2,
2019/9/8 4:00:00,26.5,0,,
2019/9/8 5:00:00,25.5,0,,
2019/9/8 6:00:00,25.7,0,2,
2019/9/8 7:00:00,27.5,0,,
2019/9/8 8:00:00,28.1,0,,
2019/9/8 9:00:00,29.9,0,2,
2019/9/8 10:00:00,31.4,0,,
2019/9/8 11:00:00,31.3,0,,
2019/9/8 12:00:00,30,0,10,
2019/9/8 13:00:00,32.7,0,,
2019/9/8 14:00:00,32.3,0,,
2019/9/8 15:00:00,32.4,0,2,
2019/9/8 16:00:00,32,0,,
2019/9/8 17:00:00,30.3,0,,
2019/9/8 18:00:00,30.2,0,4,
2019/9/8 19:00:00,29.6,0,,
2019/9/8 20:00:00,29.3,0,,
2019/9/8 21:00:00,29.2,0,10,
2019/9/8 22:00:00,28.6,0,,
2019/9/8 23:00:00,27.2,2,,
2019/9/9 00:00:00,26.7,6.5,,
2019/9/9 1:00:00,26.4,12.5,,
2019/9/9 2:00:00,26.3,14,,
2019/9/9 3:00:00,25.6,23.5,10,
2019/9/9 4:00:00,25.1,31,,
2019/9/9 5:00:00,25.1,24.5,,
2019/9/9 6:00:00,24.8,9.5,10,
2019/9/9 7:00:00,24.8,3.5,,
2019/9/9 8:00:00,26.3,0.5,,
2019/9/9 9:00:00,28.6,0,4,
2019/9/9 10:00:00,30.1,0,,
2019/9/9 11:00:00,33.9,0,,
2019/9/9 12:00:00,34.9,0,4,
2019/9/9 13:00:00,34.5,0,,
2019/9/9 14:00:00,35,0,,
2019/9/9 15:00:00,34.3,0,3,
2019/9/9 16:00:00,32.8,0,,
2019/9/9 17:00:00,31,0,,
2019/9/9 18:00:00,29.2,0,3,
2019/9/9 19:00:00,28.4,0,,
2019/9/9 20:00:00,28.2,0,,
2019/9/9 21:00:00,27.9,0,2,
2019/9/9 22:00:00,28.4,0,,
2019/9/9 23:00:00,27.8,0,,
2019/9/10 00:00:00,27.3,0,,
2019/9/10 1:00:00,27.9,0,,
2019/9/10 2:00:00,27.2,0,,
2019/9/10 3:00:00,27.3,0,2,
2019/9/10 4:00:00,26.8,0,,
2019/9/10 5:00:00,26.5,0,,
2019/9/10 6:00:00,26.6,0,2,
2019/9/10 7:00:00,27.6,0,,
2019/9/10 8:00:00,29.5,0,,
2019/9/10 9:00:00,30.8,0,2,
2019/9/10 10:00:00,31.8,0,,
2019/9/10 11:00:00,33.7,0,,
2019/9/10 12:00:00,34.5,0,2,
2019/9/10 13:00:00,34.5,0,,
2019/9/10 14:00:00,34.1,0,,
2019/9/10 15:00:00,32.8,0,2,
2019/9/10 16:00:00,33.1,0,,
2019/9/10 17:00:00,32.6,0,,
2019/9/10 18:00:00,30.9,0,2,
2019/9/10 19:00:00,30.3,0,,
2019/9/10 20:00:00,29.8,0,,
2019/9/10 21:00:00,29.5,0,4,
2019/9/10 22:00:00,27.4,0,,
2019/9/10 23:00:00,26,0,,
2019/9/11 00:00:00,25.9,0.5,,
2019/9/11 1:00:00,25.1,0,,
2019/9/11 2:00:00,25.3,0,,
2019/9/11 3:00:00,24.9,0,2,
2019/9/11 4:00:00,24.4,0,,
2019/9/11 5:00:00,24.5,0,,
2019/9/11 6:00:00,25.3,0,2,
2019/9/11 7:00:00,26.1,0,,
2019/9/11 8:00:00,27.1,0,,
2019/9/11 9:00:00,28.4,0,4,
2019/9/11 10:00:00,29.8,0,,
2019/9/11 11:00:00,30.3,0,,
2019/9/11 12:00:00,30.5,0,4,
2019/9/11 13:00:00,31.9,0,,
2019/9/11 14:00:00,31.3,0,,
2019/9/11 15:00:00,30.7,0,2,
2019/9/11 16:00:00,30.3,0,,
2019/9/11 17:00:00,29.2,0,,
2019/9/11 18:00:00,27.2,7.5,15,
2019/9/11 19:00:00,26.3,0,,
2019/9/11 20:00:00,26,0,,
2019/9/11 21:00:00,25.5,0,4,
2019/9/11 22:00:00,25.7,0,,
2019/9/11 23:00:00,26,0,,
2019/9/12 00:00:00,24.9,0,,
2019/9/12 1:00:00,24.7,0,,
2019/9/12 2:00:00,24.4,0,,
2019/9/12 3:00:00,24.3,0,1,
2019/9/12 4:00:00,24.5,0,,
2019/9/12 5:00:00,24.4,0,,
2019/9/12 6:00:00,24.9,0,2,
2019/9/12 7:00:00,25.3,0,,
2019/9/12 8:00:00,26.4,0,,
2019/9/12 9:00:00,26.9,0,2,
2019/9/12 10:00:00,27.5,0,,
2019/9/12 11:00:00,27.2,0,,
2019/9/12 12:00:00,27.4,0,4,
2019/9/12 13:00:00,26.7,0,,
2019/9/12 14:00:00,27.5,0,,
2019/9/12 15:00:00,26.2,0,4,
2019/9/12 16:00:00,25.5,0,,
2019/9/12 17:00:00,24.8,0,,
2019/9/12 18:00:00,24.3,0,2,
2019/9/12 19:00:00,24.2,0,,
2019/9/12 20:00:00,23.2,0,,
2019/9/12 21:00:00,22.9,0,4,
2019/9/12 22:00:00,23.3,0,,
2019/9/12 23:00:00,23.6,0,,
2019/9/13 00:00:00,22.8,0,,
2019/9/13 1:00:00,23.1,0,,
2019/9/13 2:00:00,22.8,0,,
2019/9/13 3:00:00,22.5,0,4,
2019/9/13 4:00:00,22.7,0,,
2019/9/13 5:00:00,22.1,0,,
2019/9/13 6:00:00,22.5,0,4,
2019/9/13 7:00:00,21.9,0,,
2019/9/13 8:00:00,22.3,0,,
2019/9/13 9:00:00,22.5,0,4,
2019/9/13 10:00:00,22.5,0,,
2019/9/13 11:00:00,22.8,0,,
2019/9/13 12:00:00,22.7,0,4,
2019/9/13 13:00:00,22.8,0,,
2019/9/13 14:00:00,22.8,0,,
2019/9/13 15:00:00,23.4,0,4,
2019/9/13 16:00:00,22.9,0,,
2019/9/13 17:00:00,23,0,,
2019/9/13 18:00:00,22.7,0,4,
2019/9/13 19:00:00,22.6,0,,
2019/9/13 20:00:00,22,0,,
2019/9/13 21:00:00,21.9,0,4,
2019/9/13 22:00:00,21.8,0,,
2019/9/13 23:00:00,21.2,0,,
2019/9/14 00:00:00,20.3,0,,
2019/9/14 1:00:00,20.5,0,,
2019/9/14 2:00:00,20.3,0,,
2019/9/14 3:00:00,20.4,0,4,
2019/9/14 4:00:00,19.8,0,,
2019/9/14 5:00:00,20.1,0,,
2019/9/14 6:00:00,20.3,0,4,
2019/9/14 7:00:00,20.2,0,,
2019/9/14 8:00:00,20.9,0,,
2019/9/14 9:00:00,21.2,0,4,
2019/9/14 10:00:00,20.6,0,,
2019/9/14 11:00:00,21.4,0,,
2019/9/14 12:00:00,22.4,0,4,
2019/9/14 13:00:00,23.7,0,,
2019/9/14 14:00:00,23.9,0,,
2019/9/14 15:00:00,23.8,0,4,
2019/9/14 16:00:00,24.2,0,,
2019/9/14 17:00:00,24.9,0,,
2019/9/14 18:00:00,23.1,0,2,
2019/9/14 19:00:00,23.3,0,,
2019/9/14 20:00:00,23.8,0,,
2019/9/14 21:00:00,23.8,0,4,
2019/9/14 22:00:00,23.2,0,,
2019/9/14 23:00:00,22.8,0,,
2019/9/15 00:00:00,21.8,0,,
2019/9/15 1:00:00,21.3,0,,
2019/9/15 2:00:00,20.8,0,,
2019/9/15 3:00:00,21.6,0,1,
2019/9/15 4:00:00,21,0,,
2019/9/15 5:00:00,20.8,0,,
2019/9/15 6:00:00,20.8,0,1,
2019/9/15 7:00:00,21.5,0,,
2019/9/15 8:00:00,24.7,0,,
2019/9/15 9:00:00,25.7,0,2,
2019/9/15 10:00:00,27,0,,
2019/9/15 11:00:00,27.8,0,,
2019/9/15 12:00:00,28.9,0,4,
2019/9/15 13:00:00,29.9,0,,
2019/9/15 14:00:00,30.2,0,,
2019/9/15 15:00:00,29.5,0,4,
2019/9/15 16:00:00,28.8,0,,
2019/9/15 17:00:00,27.8,0,,
2019/9/15 18:00:00,27.2,0,4,
2019/9/15 19:00:00,26.2,0,,
2019/9/15 20:00:00,25.9,0,,
2019/9/15 21:00:00,25.3,0,4,
2019/9/15 22:00:00,25,0,,
2019/9/15 23:00:00,24.4,0,,
2019/9/16 00:00:00,23.6,0.5,,
2019/9/16 1:00:00,22.7,0.5,,
2019/9/16 2:00:00,22.3,1,,
2019/9/16 3:00:00,22.2,0,10,
2019/9/16 4:00:00,21.7,1.5,,
2019/9/16 5:00:00,21.5,8.5,,
2019/9/16 6:00:00,21.5,5.5,10,
2019/9/16 7:00:00,21.6,4,,
2019/9/16 8:00:00,21.8,4,,
2019/9/16 9:00:00,22,0,10,
2019/9/16 10:00:00,22.2,2.5,,
2019/9/16 11:00:00,22.5,0.5,,
2019/9/16 12:00:00,22.6,0,10,
2019/9/16 13:00:00,23,0.5,,
2019/9/16 14:00:00,23.5,0,,
2019/9/16 15:00:00,24,0,4,
2019/9/16 16:00:00,25.1,0,,
2019/9/16 17:00:00,24.8,0,,
2019/9/16 18:00:00,23.9,0,2,
2019/9/16 19:00:00,23.5,0,,
2019/9/16 20:00:00,23.2,0,,
2019/9/16 21:00:00,23.1,0,1,
2019/9/16 22:00:00,23.2,0,,
2019/9/16 23:00:00,23.4,0,,
2019/9/17 00:00:00,23.5,0,,
2019/9/17 1:00:00,23.3,0,,
2019/9/17 2:00:00,23.1,0,,
2019/9/17 3:00:00,23.1,0,4,
2019/9/17 4:00:00,22.9,0,,
2019/9/17 5:00:00,22.4,0,,
2019/9/17 6:00:00,22.8,0,2,
2019/9/17 7:00:00,23.9,0,,
2019/9/17 8:00:00,25.7,0,,
2019/9/17 9:00:00,27.6,0,2,
2019/9/17 10:00:00,28.8,0,,
2019/9/17 11:00:00,29.3,0,,
2019/9/17 12:00:00,30,0,2,
2019/9/17 13:00:00,29.9,0,,
2019/9/17 14:00:00,30.6,0,,
2019/9/17 15:00:00,29.6,0,1,
2019/9/17 16:00:00,28.3,0,,
2019/9/17 17:00:00,27.2,0,,
2019/9/17 18:00:00,26,0,1,
2019/9/17 19:00:00,24.9,0,,
2019/9/17 20:00:00,24.8,0,,
2019/9/17 21:00:00,23.9,0,2,
